,phi_h,Ti,Ta,phi_s
1 days 02:56:30,46.0,295.02030067504717,268.473470052,0.0
1 days 02:57:00,46.0,294.99070459416725,268.473470052,0.0
1 days 02:57:30,46.0,294.9614526661011,268.473470052,0.0
1 days 02:58:00,46.0,294.93253501030466,268.473470052,0.0
1 days 02:58:30,46.0,294.9039430347637,268.473470052,0.0
1 days 02:59:00,46.0,294.87566907724346,268.473470052,0.0
1 days 02:59:30,46.0,294.84770593833355,268.473470052,0.0
1 days 03:00:00,46.0,294.8200476676638,268.45,0.0
1 days 03:00:30,3000.0,294.858278795886,268.45,0.0
1 days 03:01:00,3000.0,294.89597328735573,268.45,0.0
1 days 03:01:30,3000.0,294.933152851781,268.45,0.0
1 days 03:02:00,3000.0,294.9697818351222,268.45,0.0
1 days 03:02:30,3000.0,295.0058538678063,268.45,0.0
1 days 03:03:00,3000.0,295.04137230288745,268.45,0.0
1 days 03:03:30,3000.0,295.07634368599423,268.45,0.0
1 days 03:04:00,3000.0,295.11077558984283,268.45,0.0
1 days 03:04:30,3000.0,295.1446759031578,268.45,0.0
1 days 03:05:00,3000.0,295.1780525692126,268.37986111099997,0.0
1 days 03:05:30,3000.0,295.2107938197313,268.37986111099997,0.0
1 days 03:06:00,3000.0,295.24310944279074,268.37986111099997,0.0
1 days 03:06:30,3000.0,295.2749529325732,268.37986111099997,0.0
1 days 03:07:00,3000.0,295.3063138188032,268.37986111099997,0.0
1 days 03:07:30,3000.0,295.3371937825346,268.37986111099997,0.0
1 days 03:08:00,3000.0,295.3675985587934,268.37986111099997,0.0
1 days 03:08:30,3000.0,295.3975352073002,268.37986111099997,0.0
1 days 03:09:00,3000.0,295.4270111916968,268.37986111099997,0.0
1 days 03:09:30,3000.0,295.4560340668521,268.37986111099997,0.0
1 days 03:10:00,3000.0,295.4846097585432,268.309722222,0.0
1 days 03:10:30,3000.0,295.51264169434035,268.309722222,0.0
1 days 03:11:00,3000.0,295.5403164050205,268.309722222,0.0
1 days 03:11:30,3000.0,295.5675924828274,268.309722222,0.0
1 days 03:12:00,3000.0,295.5944607242012,268.309722222,0.0
1 days 03:12:30,3000.0,295.6209227649396,268.309722222,0.0
1 days 03:13:00,3000.0,295.6469838263029,268.309722222,0.0
1 days 03:13:30,3000.0,295.672650274276,268.309722222,0.0
1 days 03:14:00,3000.0,295.6979287985399,268.309722222,0.0
1 days 03:14:30,3000.0,295.72282613574083,268.309722222,0.0
1 days 03:15:00,3000.0,295.7473476087105,268.21157407383333,0.0
1 days 03:15:30,3000.0,295.77141564679744,268.21157407383333,0.0
1 days 03:16:00,3000.0,295.7952063821473,268.21157407383333,0.0
1 days 03:16:30,3000.0,295.81865338978025,268.21157407383333,0.0
1 days 03:17:00,3000.0,295.84174834195625,268.21157407383333,0.0
1 days 03:17:30,3000.0,295.86449791968226,268.21157407383333,0.0
1 days 03:18:00,3000.0,295.8869100987283,268.21157407383333,0.0
1 days 03:18:30,3000.0,295.9089918214809,268.21157407383333,0.0
1 days 03:19:00,3000.0,295.9307492978103,268.21157407383333,0.0
1 days 03:19:30,3000.0,295.95218841576315,268.21157407383333,0.0
1 days 03:20:00,3000.0,295.97331408177615,268.11342592566666,0.0
1 days 03:20:30,559.333333333333,295.94001660923766,268.11342592566666,0.0
1 days 03:21:00,559.333333333333,295.90719339501254,268.11342592566666,0.0
1 days 03:21:30,559.333333333333,295.87488671952093,268.11342592566666,0.0
1 days 03:22:00,559.333333333333,295.8431000846091,268.11342592566666,0.0
1 days 03:22:30,559.333333333333,295.81182446402266,268.11342592566666,0.0
1 days 03:23:00,559.333333333333,295.7810471782344,268.11342592566666,0.0
1 days 03:23:30,559.333333333333,295.75075478238716,268.11342592566666,0.0
1 days 03:24:00,559.333333333333,295.7209339721675,268.11342592566666,0.0
1 days 03:24:30,559.333333333333,295.6915718430125,268.11342592566666,0.0
1 days 03:25:00,559.333333333333,295.66265861918265,267.9872685183333,0.0
1 days 03:25:30,44.6666666666667,295.62287108146745,267.9872685183333,0.0
1 days 03:26:00,44.6666666666667,295.5835860625868,267.9872685183333,0.0
1 days 03:26:30,44.6666666666667,295.5448495229741,267.9872685183333,0.0
1 days 03:27:00,44.6666666666667,295.5066665108614,267.9872685183333,0.0
1 days 03:27:30,44.6666666666667,295.4690285961573,267.9872685183333,0.0
1 days 03:28:00,44.6666666666667,295.4319232203885,267.9872685183333,0.0
1 days 03:28:30,44.6666666666667,295.39533680056326,267.9872685183333,0.0
1 days 03:29:00,44.6666666666667,295.35925574653095,267.9872685183333,0.0
1 days 03:29:30,44.6666666666667,295.3236667823609,267.9872685183333,0.0
1 days 03:30:00,44.6666666666667,295.2885598198662,267.86111111099996,0.0
1 days 03:30:30,41.3333333333333,295.25395589907805,267.86111111099996,0.0
1 days 03:31:00,41.3333333333333,295.2197303115135,267.86111111099996,0.0
1 days 03:31:30,41.3333333333333,295.1859228048746,267.86111111099996,0.0
1 days 03:32:00,41.3333333333333,295.15253947789125,267.86111111099996,0.0
1 days 03:32:30,41.3333333333333,295.11957523834013,267.86111111099996,0.0
1 days 03:33:00,41.3333333333333,295.08702147324783,267.86111111099996,0.0
1 days 03:33:30,41.3333333333333,295.05486860956944,267.86111111099996,0.0
1 days 03:34:00,41.3333333333333,295.02310696434273,267.86111111099996,0.0
1 days 03:34:30,41.3333333333333,294.99172702139424,267.86111111099996,0.0
1 days 03:35:00,41.3333333333333,294.96072141278404,267.72476851833335,0.0
1 days 03:35:30,42.00000000000001,294.9301795298397,267.72476851833335,0.0
1 days 03:36:00,42.00000000000001,294.8999094098954,267.72476851833335,0.0
1 days 03:36:30,42.00000000000001,294.86997384275827,267.72476851833335,0.0
1 days 03:37:00,42.00000000000001,294.84037901246273,267.72476851833335,0.0
1 days 03:37:30,42.00000000000001,294.8111167671413,267.72476851833335,0.0
1 days 03:38:00,42.00000000000001,294.7821777797953,267.72476851833335,0.0
1 days 03:38:30,42.00000000000001,294.75355376853594,267.72476851833335,0.0
1 days 03:39:00,42.00000000000001,294.72523723668877,267.72476851833335,0.0
1 days 03:39:30,42.00000000000001,294.6972211015956,267.72476851833335,0.0
1 days 03:40:00,42.00000000000001,294.66949952109746,267.5884259256667,0.0
1 days 03:40:30,3000.0,294.70775108369486,267.5884259256667,0.0
1 days 03:41:00,3000.0,294.7454632974882,267.5884259256667,0.0
1 days 03:41:30,3000.0,294.7826567483656,267.5884259256667,0.0
1 days 03:42:00,3000.0,294.81929607959404,267.5884259256667,0.0
1 days 03:42:30,3000.0,294.855375003732,267.5884259256667,0.0
1 days 03:43:00,3000.0,294.89089689533307,267.5884259256667,0.0
1 days 03:43:30,3000.0,294.92586831197275,267.5884259256667,0.0
1 days 03:44:00,3000.0,294.96029684507226,267.5884259256667,0.0
1 days 03:44:30,3000.0,294.99419041342543,267.5884259256667,0.0
1 days 03:45:00,3000.0,295.0275569623846,267.4699074071667,0.0
1 days 03:45:30,3000.0,295.06028474753947,267.4699074071667,0.0
1 days 03:46:00,3000.0,295.09258374118986,267.4699074071667,0.0
1 days 03:46:30,3000.0,295.1244074781715,267.4699074071667,0.0
1 days 03:47:00,3000.0,295.15574556215324,267.4699074071667,0.0
1 days 03:47:30,3000.0,295.1865997636262,267.4699074071667,0.0
1 days 03:48:00,3000.0,295.21697591701894,267.4699074071667,0.0
1 days 03:48:30,3000.0,295.246881189303,267.4699074071667,0.0
1 days 03:49:00,3000.0,295.27632315821495,267.4699074071667,0.0
1 days 03:49:30,3000.0,295.3053094989162,267.4699074071667,0.0
1 days 03:50:00,3000.0,295.3338462283301,267.3513888886667,0.0
1 days 03:50:30,3000.0,295.36183681898956,267.3513888886667,0.0
1 days 03:51:00,3000.0,295.3894681499149,267.3513888886667,0.0
1 days 03:51:30,3000.0,295.41669889272725,267.3513888886667,0.0
1 days 03:52:00,3000.0,295.4435199684389,267.3513888886667,0.0
1 days 03:52:30,3000.0,295.4699331547125,267.3513888886667,0.0
1 days 03:53:00,3000.0,295.49594382260176,267.3513888886667,0.0
1 days 03:53:30,3000.0,295.52155849255394,267.3513888886667,0.0
1 days 03:54:00,3000.0,295.54678401215824,267.3513888886667,0.0
1 days 03:54:30,3000.0,295.5716272788659,267.3513888886667,0.0
1 days 03:55:00,3000.0,295.5960937397542,267.2506944443333,0.0
1 days 03:55:30,3000.0,295.62010588261813,267.2506944443333,0.0
1 days 03:56:00,3000.0,295.64384032628396,267.2506944443333,0.0
1 days 03:56:30,3000.0,295.6672306547817,267.2506944443333,0.0
1 days 03:57:00,3000.0,295.69026868280235,267.2506944443333,0.0
1 days 03:57:30,3000.0,295.7129612706556,267.2506944443333,0.0
1 days 03:58:00,3000.0,295.73531657628587,267.2506944443333,0.0
1 days 03:58:30,3000.0,295.75734172168063,267.2506944443333,0.0
1 days 03:59:00,3000.0,295.77904309521665,267.2506944443333,0.0
1 days 03:59:30,3000.0,295.80042676382755,267.2506944443333,0.0
1 days 04:00:00,3000.0,295.82149778707793,267.15,0.0
1 days 04:00:30,3000.0,295.842182515992,267.15,0.0
1 days 04:01:00,3000.0,295.8626345835439,267.15,0.0
1 days 04:01:30,3000.0,295.8828061146065,267.15,0.0
1 days 04:02:00,3000.0,295.90269041942406,267.15,0.0
1 days 04:02:30,3000.0,295.92229086237865,267.15,0.0
1 days 04:03:00,3000.0,295.9416125998006,267.15,0.0
1 days 04:03:30,3000.0,295.9606608962601,267.15,0.0
1 days 04:04:00,3000.0,295.97944089604295,267.15,0.0
1 days 04:04:30,3000.0,295.99795762708516,267.15,0.0
1 days 04:05:00,3000.0,296.01621525972416,267.0988970586667,0.0
1 days 04:05:30,3000.0,296.0341440729378,267.0988970586667,0.0
1 days 04:06:00,3000.0,296.0518785095785,267.0988970586667,0.0
1 days 04:06:30,3000.0,296.0693854598041,267.0988970586667,0.0
1 days 04:07:00,3000.0,296.0866580514697,267.0988970586667,0.0
1 days 04:07:30,3000.0,296.10369718641465,267.0988970586667,0.0
1 days 04:08:00,3000.0,296.12050613815535,267.0988970586667,0.0
1 days 04:08:30,3000.0,296.13708887053406,267.0988970586667,0.0
1 days 04:09:00,3000.0,296.15344950929506,267.0988970586667,0.0
1 days 04:09:30,3000.0,296.16959217631506,267.0988970586667,0.0
1 days 04:10:00,3000.0,296.18552032319326,267.04779411733335,0.0
1 days 04:10:30,3000.0,296.2011686042327,267.04779411733335,0.0
1 days 04:11:00,3000.0,296.2166547717261,267.04779411733335,0.0
1 days 04:11:30,3000.0,296.23195734541935,267.04779411733335,0.0
1 days 04:12:00,3000.0,296.24706819060503,267.04779411733335,0.0
1 days 04:12:30,3000.0,296.2619868099517,267.04779411733335,0.0
1 days 04:13:00,3000.0,296.2767152525775,267.04779411733335,0.0
1 days 04:13:30,3000.0,296.2912564908732,267.04779411733335,0.0
1 days 04:14:00,3000.0,296.3056137943983,267.04779411733335,0.0
1 days 04:14:30,3000.0,296.31979050047295,267.04779411733335,0.0
1 days 04:15:00,3000.0,296.33378947122566,267.00650871433334,0.0
1 days 04:15:30,3000.0,296.3475497455238,267.00650871433334,0.0
1 days 04:16:00,3000.0,296.36117489517363,267.00650871433334,0.0
1 days 04:16:30,3000.0,296.3746523771067,267.00650871433334,0.0
1 days 04:17:00,3000.0,296.38797220748506,267.00650871433334,0.0
1 days 04:17:30,3000.0,296.40113348894283,267.00650871433334,0.0
1 days 04:18:00,3000.0,296.41413734322,267.00650871433334,0.0
1 days 04:18:30,3000.0,296.42698599094564,267.00650871433334,0.0
1 days 04:19:00,3000.0,296.4396819965131,267.00650871433334,0.0
1 days 04:19:30,3000.0,296.452228041818,267.00650871433334,0.0
1 days 04:20:00,3000.0,296.46462651338675,266.9652233113333,0.0
1 days 04:20:30,3000.0,296.4768205807842,266.9652233113333,0.0
1 days 04:21:00,3000.0,296.4889020630255,266.9652233113333,0.0
1 days 04:21:30,3000.0,296.5008650291811,266.9652233113333,0.0
1 days 04:22:00,3000.0,296.5126974665346,266.9652233113333,0.0
1 days 04:22:30,3000.0,296.5243988991023,266.9652233113333,0.0
1 days 04:23:00,3000.0,296.53596954707285,266.9652233113333,0.0
1 days 04:23:30,3000.0,296.54741113383756,266.9652233113333,0.0
1 days 04:24:00,3000.0,296.5587256268036,266.9652233113333,0.0
1 days 04:24:30,3000.0,296.56991517869255,266.9652233113333,0.0
1 days 04:25:00,3000.0,296.58098179022625,266.9337554466666,0.0
1 days 04:25:30,3000.0,296.59187233907033,266.9337554466666,0.0
1 days 04:26:00,3000.0,296.6026691800951,266.9337554466666,0.0
1 days 04:26:30,3000.0,296.6133709620564,266.9337554466666,0.0
1 days 04:27:00,3000.0,296.6239638010619,266.9337554466666,0.0
1 days 04:27:30,3000.0,296.63444821056777,266.9337554466666,0.0
1 days 04:28:00,3000.0,296.6448233851151,266.9337554466666,0.0
1 days 04:28:30,3000.0,296.6550908508129,266.9337554466666,0.0
1 days 04:29:00,3000.0,296.665252010421,266.9337554466666,0.0
1 days 04:29:30,3000.0,296.6753086247607,266.9337554466666,0.0
1 days 04:30:00,3000.0,296.6852623652585,266.902287582,0.0
1 days 04:30:30,3000.0,296.6950651012322,266.902287582,0.0
1 days 04:31:00,3000.0,296.70480239843107,266.902287582,0.0
1 days 04:31:30,3000.0,296.7144534327722,266.902287582,0.0
1 days 04:32:00,3000.0,296.7240123219277,266.902287582,0.0
1 days 04:32:30,3000.0,296.73347817226835,266.902287582,0.0
1 days 04:33:00,3000.0,296.7428517412491,266.902287582,0.0
1 days 04:33:30,3000.0,296.75213431846,266.902287582,0.0
1 days 04:34:00,3000.0,296.7613273507663,266.902287582,0.0
1 days 04:34:30,3000.0,296.77043231700503,266.902287582,0.0
1 days 04:35:00,3000.0,296.77945068564844,266.87043845333335,0.0
1 days 04:35:30,3000.0,296.78834205132785,266.87043845333335,0.0
1 days 04:36:00,3000.0,296.79715109182735,266.87043845333335,0.0
1 days 04:36:30,3000.0,296.8058791557534,266.87043845333335,0.0
1 days 04:37:00,3000.0,296.8145275637344,266.87043845333335,0.0
1 days 04:37:30,3000.0,296.8230976096507,266.87043845333335,0.0
1 days 04:38:00,3000.0,296.8315905611653,266.87043845333335,0.0
1 days 04:38:30,3000.0,296.84000766024207,266.87043845333335,0.0
1 days 04:39:00,3000.0,296.8483501236546,266.87043845333335,0.0
1 days 04:39:30,3000.0,296.8566191434847,266.87043845333335,0.0
1 days 04:40:00,3000.0,296.86483975183904,266.83858932466666,0.0
1 days 04:40:30,3000.0,296.87296497660793,266.83858932466666,0.0
1 days 04:41:00,3000.0,296.8810201977937,266.83858932466666,0.0
1 days 04:41:30,3000.0,296.8890065138132,266.83858932466666,0.0
1 days 04:42:00,3000.0,296.89692500026626,266.83858932466666,0.0
1 days 04:42:30,3000.0,296.90477671085114,266.83858932466666,0.0
1 days 04:43:00,3000.0,296.91256267779676,266.83858932466666,0.0
1 days 04:43:30,3000.0,296.92028391228564,266.83858932466666,0.0
1 days 04:44:00,3000.0,296.9279414048679,266.83858932466666,0.0
1 days 04:44:30,3000.0,296.93553612586675,266.83858932466666,0.0
1 days 04:45:00,3000.0,296.94308944658763,266.7965413943333,0.0
1 days 04:45:30,3000.0,296.9505611357384,266.7965413943333,0.0
1 days 04:46:00,3000.0,296.95799263493655,266.7965413943333,0.0
1 days 04:46:30,3000.0,296.96537107716284,266.7965413943333,0.0
1 days 04:47:00,3000.0,296.97269274317625,266.7965413943333,0.0
1 days 04:47:30,3000.0,296.97995696751326,266.7965413943333,0.0
1 days 04:48:00,3000.0,296.9871640961866,266.7965413943333,0.0
1 days 04:48:30,3000.0,296.9943148023979,266.7965413943333,0.0
